category_id,duration_sec,subscriber_count,publish_hour,publish_dayofweek,publish_month,actual,predicted,probability_high,actual_label,predicted_label
20,603.0,6630000.0,17,1,12,1,1,0.6425685511672375,High Engagement,High Engagement
29,419.0,233000.0,9,3,4,0,0,0.22797382310397268,Low Engagement,Low Engagement
24,2267.0,11900000.0,20,2,6,1,1,0.7081775087363974,High Engagement,High Engagement
22,631.0,7340000.0,12,0,8,0,1,0.6993930626818818,Low Engagement,High Engagement
28,1139.0,5120000.0,15,0,4,1,1,0.5809514930434947,High Engagement,High Engagement
23,955.0,19400000.0,3,3,4,1,1,0.7429027431817151,High Engagement,High Engagement
28,360.0,1220000.0,13,3,10,0,0,0.3602592667383978,Low Engagement,Low Engagement
28,1677.0,16700000.0,17,3,3,1,1,0.7001896231248537,High Engagement,High Engagement
23,915.0,110000000.0,19,1,2,1,1,0.7260620487421786,High Engagement,High Engagement
19,476.0,93800.0,11,5,6,0,0,0.2244149312335979,Low Engagement,Low Engagement
26,309.0,3110000.0,17,3,7,0,0,0.4512529566789051,Low Engagement,Low Engagement
20,805.0,4220000.0,14,3,8,0,1,0.5102352584238041,Low Engagement,High Engagement
17,736.0,10600000.0,17,2,3,1,1,0.625582299017999,High Engagement,High Engagement
28,1616.0,1200000.0,20,1,1,0,0,0.3689727482313194,Low Engagement,Low Engagement
19,1518.0,1990000.0,22,3,4,1,0,0.3878277985786752,High Engagement,Low Engagement
10,368.0,7220000.0,18,5,11,0,1,0.5176364002719359,Low Engagement,High Engagement
23,805.0,2560000.0,17,2,5,0,1,0.5578235346212879,Low Engagement,High Engagement
27,766.0,231000.0,17,6,5,1,0,0.3346260853834362,High Engagement,Low Engagement
27,1093.0,4860000.0,16,2,6,0,1,0.5949523809704313,Low Engagement,High Engagement
23,386.0,20600000.0,19,5,7,1,1,0.740008353978623,High Engagement,High Engagement
20,1093.0,2010000.0,0,0,4,1,0,0.4872175255918207,High Engagement,Low Engagement
17,632.0,1570000.0,20,1,12,0,0,0.39105898968435193,Low Engagement,Low Engagement
24,17.0,452000000.0,18,0,9,1,1,0.756883272571905,High Engagement,High Engagement
23,544.0,5190000.0,2,3,11,1,1,0.5751656697161822,High Engagement,High Engagement
24,349.0,21800000.0,16,0,8,1,1,0.8142697435658698,High Engagement,High Engagement
28,974.0,15400000.0,20,4,9,1,1,0.7600407419799764,High Engagement,High Engagement
27,4632.0,7300000.0,16,3,12,1,1,0.6556898373244463,High Engagement,High Engagement
20,616.0,5650000.0,14,6,10,0,1,0.5968640147822953,Low Engagement,High Engagement
29,1040.0,26900000.0,15,0,5,0,0,0.2969830291974849,Low Engagement,Low Engagement
15,1919.0,365000.0,8,1,10,0,0,0.21051854174425114,Low Engagement,Low Engagement
20,834.0,15000000.0,15,1,7,1,1,0.746821940653001,High Engagement,High Engagement
28,1182.0,16600000.0,18,2,11,1,1,0.5836011648270866,High Engagement,High Engagement
24,702.0,967000.0,19,1,10,0,0,0.38311152314941993,Low Engagement,Low Engagement
28,1936.0,868000.0,13,5,8,0,0,0.36026215301585157,Low Engagement,Low Engagement
24,34.0,452000000.0,17,4,11,1,0,0.4435616785959696,High Engagement,Low Engagement
28,878.0,119000.0,6,5,1,1,0,0.3421197630681606,High Engagement,Low Engagement
25,892.0,6610000.0,21,2,5,0,0,0.34427449323663173,Low Engagement,Low Engagement
27,311.0,336000.0,16,4,11,0,0,0.2663313052760411,Low Engagement,Low Engagement
23,441.0,949000.0,18,2,12,0,0,0.36876408214457324,Low Engagement,Low Engagement
20,779.0,59100.0,9,2,9,0,0,0.3187516967728636,Low Engagement,Low Engagement
20,3074.0,1190000.0,17,1,11,0,0,0.21982392367460876,Low Engagement,Low Engagement
2,1687.0,7020000.0,14,3,1,0,1,0.5693445680311149,Low Engagement,High Engagement
22,1599.0,489000.0,0,1,9,0,0,0.2994198906390421,Low Engagement,Low Engagement
28,247.0,4060000.0,20,2,11,0,0,0.4027379227005595,Low Engagement,Low Engagement
20,1164.0,2870000.0,13,2,7,1,0,0.45707053223523864,High Engagement,Low Engagement
10,22158.0,7060000.0,16,0,1,1,1,0.6254429178832837,High Engagement,High Engagement
26,692.0,3700000.0,20,0,3,1,0,0.48974593704981356,High Engagement,Low Engagement
23,1799.0,80100.0,10,3,6,1,1,0.5325182472470296,High Engagement,High Engagement
28,1006.0,16600000.0,18,6,1,1,1,0.7708734021163623,High Engagement,High Engagement
26,2390.0,2430000.0,14,5,4,1,0,0.46559805782658875,High Engagement,Low Engagement
23,362.0,33100000.0,10,3,1,0,1,0.6537584835234547,Low Engagement,High Engagement
17,679.0,15700000.0,17,4,11,0,1,0.5648823151126923,Low Engagement,High Engagement
24,345.0,1400000.0,20,3,3,0,1,0.5024985355553891,Low Engagement,High Engagement
15,252.0,14200000.0,16,3,9,1,1,0.6265629179579332,High Engagement,High Engagement
19,3049.0,1510000.0,10,3,1,1,0,0.33322096643508814,High Engagement,Low Engagement
28,327.0,7090000.0,14,0,8,0,1,0.5094592633458441,Low Engagement,High Engagement
22,2448.0,8060000.0,12,5,11,0,0,0.43502725852333307,Low Engagement,Low Engagement
27,1303.0,627000.0,19,0,12,0,0,0.28553329217898,Low Engagement,Low Engagement
25,501.0,14600000.0,9,3,5,1,0,0.45108905586155507,High Engagement,Low Engagement
20,2420.0,2940000.0,22,1,9,0,0,0.43042816371012427,Low Engagement,Low Engagement
20,1195.0,24300000.0,20,6,1,1,1,0.7430257940665158,High Engagement,High Engagement
10,2750.0,5330000.0,19,4,5,0,1,0.5900484141912389,Low Engagement,High Engagement
24,999.0,338000.0,14,5,11,0,0,0.20748963379652294,Low Engagement,Low Engagement
19,2726.0,738000.0,17,5,2,0,0,0.2656413200815899,Low Engagement,Low Engagement
26,359.0,1730000.0,20,2,11,0,0,0.31999344238366584,Low Engagement,Low Engagement
22,699.0,734000.0,19,4,11,0,0,0.2420507828411151,Low Engagement,Low Engagement
25,2768.0,2400000.0,14,5,5,0,0,0.41375772438318476,Low Engagement,Low Engagement
29,1258.0,2410000.0,11,4,3,0,0,0.25563441289929834,Low Engagement,Low Engagement
28,277.0,15800.0,6,2,3,0,0,0.3210123944884949,Low Engagement,Low Engagement
27,892.0,14600000.0,14,3,8,0,1,0.7240310980564163,Low Engagement,High Engagement
26,347.0,261000.0,17,0,4,0,0,0.3491315239152247,Low Engagement,Low Engagement
22,571.0,5550000.0,22,6,3,1,1,0.6990117067416993,High Engagement,High Engagement
20,579.0,1070000.0,15,5,10,0,0,0.4254387622033077,Low Engagement,Low Engagement
10,1126.0,565000.0,16,4,10,0,0,0.45887329785520736,Low Engagement,Low Engagement
1,718.0,42400000.0,6,1,4,1,1,0.8492426437190903,High Engagement,High Engagement
25,1580.0,468000.0,10,0,11,0,0,0.1595562925004649,Low Engagement,Low Engagement
25,481.0,10300000.0,23,2,6,1,0,0.43393845339709475,High Engagement,Low Engagement
22,1109.0,29700000.0,17,5,11,1,1,0.5939529683998689,High Engagement,High Engagement
22,419.0,10100000.0,23,2,6,1,1,0.6993645424570984,High Engagement,High Engagement
22,880.0,5520000.0,18,4,11,1,1,0.5245173405029966,High Engagement,High Engagement
15,347.0,12900000.0,11,0,1,1,1,0.616931030970092,High Engagement,High Engagement
15,316.0,4660.0,23,2,6,0,0,0.24746264808803362,Low Engagement,Low Engagement
20,709.0,353000.0,17,2,2,0,0,0.34753204262525095,Low Engagement,Low Engagement
28,888.0,26900000.0,14,1,11,0,1,0.5592390484899018,Low Engagement,High Engagement
29,811.0,430000.0,12,3,1,1,0,0.2631859785944085,High Engagement,Low Engagement
2,403.0,110000000.0,16,6,5,1,1,0.7311872825765281,High Engagement,High Engagement
22,382.0,9680.0,10,3,10,0,0,0.32847785109843247,Low Engagement,Low Engagement
22,811.0,875000.0,16,1,1,0,0,0.43112318484334233,Low Engagement,Low Engagement
26,923.0,14200000.0,21,5,5,1,1,0.7545131996900387,High Engagement,High Engagement
22,772.0,19600000.0,18,2,7,1,1,0.7717739132244756,High Engagement,High Engagement
1,6031.0,29800000.0,8,4,1,1,1,0.7816722980060391,High Engagement,High Engagement
27,257.0,176000.0,14,3,4,0,0,0.3570989843930619,Low Engagement,Low Engagement
27,1230.0,468000.0,3,3,4,1,0,0.34224442935390903,High Engagement,Low Engagement
27,1789.0,4050000.0,2,4,3,1,0,0.49736544114236203,High Engagement,Low Engagement
24,809.0,5820000.0,16,0,9,1,1,0.8073104238661651,High Engagement,High Engagement
17,886.0,136000.0,17,4,12,0,0,0.32004795202040537,Low Engagement,Low Engagement
17,616.0,23600000.0,17,3,1,0,1,0.6265075958947985,Low Engagement,High Engagement
28,85.0,71700000.0,23,0,12,1,1,0.7267834094791045,High Engagement,High Engagement
10,3552.0,1240000.0,22,0,5,1,0,0.4612996572448828,High Engagement,Low Engagement
27,1287.0,2440000.0,12,6,10,0,0,0.43096134784473333,Low Engagement,Low Engagement
22,721.0,76900.0,4,6,5,0,0,0.35417962092572935,Low Engagement,Low Engagement
1,668.0,7100000.0,7,0,9,1,1,0.7354529477580461,High Engagement,High Engagement
22,377.0,46800.0,16,2,7,1,0,0.3675889881680607,High Engagement,Low Engagement
24,439.0,6250000.0,19,6,11,1,1,0.5605031882629681,High Engagement,High Engagement
28,778.0,15400000.0,17,3,2,1,1,0.74414515597697,High Engagement,High Engagement
20,758.0,7350000.0,8,3,10,0,1,0.6299048072854945,Low Engagement,High Engagement
10,314.0,4370000.0,21,4,8,1,1,0.5736902682633889,High Engagement,High Engagement
24,506.0,36300000.0,20,3,10,1,1,0.8246149613477041,High Engagement,High Engagement
28,523.0,2390000.0,11,4,1,0,0,0.414025215798244,Low Engagement,Low Engagement
27,273.0,6610000.0,15,0,6,1,1,0.7366586629370504,High Engagement,High Engagement
28,1729.0,16700000.0,18,0,1,1,1,0.6693232388948757,High Engagement,High Engagement
24,1181.0,1980000.0,22,5,12,1,0,0.4671336673998051,High Engagement,Low Engagement
28,836.0,3020000.0,14,1,12,1,0,0.43051290200782755,High Engagement,Low Engagement
22,3522.0,34600.0,1,2,10,0,0,0.27513319315493256,Low Engagement,Low Engagement
22,1158.0,6590000.0,11,1,2,1,1,0.6749933136583683,High Engagement,High Engagement
24,569.0,21800000.0,18,4,2,1,1,0.8292353399846363,High Engagement,High Engagement
28,4241.0,1370000.0,19,3,4,0,0,0.37463636293266095,Low Engagement,Low Engagement
22,1121.0,5520000.0,17,6,11,1,1,0.5270204368023357,High Engagement,High Engagement
28,922.0,1210000.0,18,2,12,0,0,0.35743278701302633,Low Engagement,Low Engagement
26,1279.0,680000.0,19,4,2,0,0,0.3561337771508316,Low Engagement,Low Engagement
26,1578.0,473000.0,12,0,12,0,0,0.2644022998161805,Low Engagement,Low Engagement
20,558.0,839000.0,14,4,4,0,0,0.4133918586654998,Low Engagement,Low Engagement
22,630.0,694000.0,20,3,12,1,0,0.40010016012322336,High Engagement,Low Engagement
24,987.0,10600000.0,16,4,9,1,1,0.8198952515083352,High Engagement,High Engagement
17,566.0,973000.0,22,3,2,0,0,0.4188939812586394,Low Engagement,Low Engagement
23,300.0,1830000.0,18,6,2,1,1,0.5593067098195273,High Engagement,High Engagement
23,259.0,9100000.0,23,3,2,1,1,0.6779835176644982,High Engagement,High Engagement
24,832.0,113000.0,14,5,5,0,0,0.3245473039499654,Low Engagement,Low Engagement
23,461.0,33200000.0,4,1,6,0,1,0.5952527480360137,Low Engagement,High Engagement
17,2987.0,3230000.0,16,0,11,1,0,0.361888510979809,High Engagement,Low Engagement
20,245.0,554000.0,5,5,8,1,0,0.4144583261730925,High Engagement,Low Engagement
24,691.0,35100000.0,19,1,9,1,1,0.8160195167284724,High Engagement,High Engagement
2,2135.0,5020000.0,15,3,4,1,1,0.5487592533154978,High Engagement,High Engagement
25,361.0,11600000.0,22,2,8,0,0,0.3416873687668549,Low Engagement,Low Engagement
24,939.0,6980000.0,16,6,5,1,1,0.8246381242869641,High Engagement,High Engagement
28,460.0,2540000.0,18,4,9,0,0,0.41920713055891373,Low Engagement,Low Engagement
22,1838.0,655000.0,19,4,8,1,0,0.333586729092901,High Engagement,Low Engagement
27,375.0,22200000.0,15,1,5,1,1,0.7493380936913495,High Engagement,High Engagement
19,345.0,5160000.0,17,3,1,0,0,0.4832144018180046,Low Engagement,Low Engagement
1,613.0,48700000.0,18,3,7,1,1,0.8503935693597839,High Engagement,High Engagement
22,674.0,7400000.0,13,6,10,1,1,0.7036199562576709,High Engagement,High Engagement
19,1198.0,2800.0,15,4,12,0,0,0.12168860523922208,Low Engagement,Low Engagement
17,647.0,290000.0,13,1,4,0,0,0.36192902017248624,Low Engagement,Low Engagement
10,605.0,3040000.0,15,2,6,1,0,0.46316305373984773,High Engagement,Low Engagement
20,2909.0,2020000.0,12,3,1,1,0,0.45817131099037833,High Engagement,Low Engagement
20,741.0,2010000.0,1,0,1,1,0,0.4705802837753902,High Engagement,Low Engagement
17,15364.0,6940000.0,0,3,6,0,1,0.5318202333919383,Low Engagement,High Engagement
23,699.0,5530000.0,14,3,2,1,1,0.693962226823351,High Engagement,High Engagement
22,607.0,4650.0,21,3,6,0,0,0.3391995747770087,Low Engagement,Low Engagement
20,545.0,1320000.0,21,4,3,0,0,0.45939473063661684,Low Engagement,Low Engagement
26,314.0,272000.0,15,4,11,1,0,0.2595154020926913,High Engagement,Low Engagement
20,422.0,879000.0,15,3,12,1,0,0.4061180264431574,High Engagement,Low Engagement
20,878.0,1240000.0,12,6,10,0,0,0.3828764024427681,Low Engagement,Low Engagement
27,1636.0,416000.0,20,3,4,1,0,0.35433026518079797,High Engagement,Low Engagement
28,1036.0,5120000.0,14,0,10,0,0,0.4842415022763861,Low Engagement,Low Engagement
20,665.0,6630000.0,19,6,4,0,1,0.6753751148400865,Low Engagement,High Engagement
24,240.0,949000.0,17,1,4,0,0,0.40012980854005015,Low Engagement,Low Engagement
22,1148.0,6630000.0,18,4,3,0,1,0.7195151274472157,Low Engagement,High Engagement
24,3325.0,63200000.0,14,5,6,1,1,0.7154447380090077,High Engagement,High Engagement
27,314.0,22200000.0,16,1,1,1,1,0.7507364875021073,High Engagement,High Engagement
24,1544.0,7540000.0,3,6,11,0,0,0.41630204931491077,Low Engagement,Low Engagement
1,465.0,69300.0,2,6,11,1,0,0.27690984126769935,High Engagement,Low Engagement
19,802.0,12600000.0,16,5,5,1,1,0.5787345107876336,High Engagement,High Engagement
27,723.0,6750000.0,19,3,9,0,1,0.6788326544458178,Low Engagement,High Engagement
27,396.0,7880000.0,14,4,11,1,1,0.5347279186598484,High Engagement,High Engagement
23,290.0,1830000.0,23,6,2,1,1,0.5721348440397258,High Engagement,High Engagement
24,256.0,42800000.0,13,5,2,1,1,0.8186879381532202,High Engagement,High Engagement
27,824.0,3770000.0,19,3,9,1,0,0.4303440342468299,High Engagement,Low Engagement
24,4929.0,14600.0,13,3,11,0,0,0.17368686292503735,Low Engagement,Low Engagement
19,1188.0,12600000.0,14,0,3,1,1,0.6274213314118275,High Engagement,High Engagement
22,3543.0,8260000.0,15,4,10,1,1,0.592154307417884,High Engagement,High Engagement
23,352.0,7220000.0,17,0,8,1,1,0.693155706124789,High Engagement,High Engagement
28,908.0,2240000.0,16,6,10,0,0,0.40105049071986076,Low Engagement,Low Engagement
1,939.0,2950000.0,13,5,2,1,1,0.7263393572145292,High Engagement,High Engagement
29,330.0,10600000.0,23,3,2,1,0,0.34092454372277203,High Engagement,Low Engagement
24,793.0,12100000.0,22,6,8,1,1,0.7931615180930962,High Engagement,High Engagement
27,1676.0,2480000.0,16,4,4,1,0,0.4797400885772174,High Engagement,Low Engagement
24,1099.0,21800000.0,14,4,6,1,1,0.782552414041237,High Engagement,High Engagement
15,256.0,17900000.0,16,2,10,1,1,0.6352065845682288,High Engagement,High Engagement
26,3025.0,166000.0,21,3,5,0,0,0.2805699298841305,Low Engagement,Low Engagement
24,521.0,17500000.0,1,5,11,0,1,0.5888040872393133,Low Engagement,High Engagement
23,376.0,5530000.0,16,1,2,1,1,0.6739871400039689,High Engagement,High Engagement
22,999.0,1340000.0,15,1,8,0,0,0.4284279310072041,Low Engagement,Low Engagement
2,789.0,2820000.0,17,2,11,1,0,0.4167422909652606,High Engagement,Low Engagement
20,1111.0,7040000.0,20,2,11,0,0,0.46341273061027494,Low Engagement,Low Engagement
17,289.0,14200000.0,22,1,9,0,1,0.5856626318556067,Low Engagement,High Engagement
15,2502.0,17100.0,6,3,4,0,0,0.17284891158235113,Low Engagement,Low Engagement
22,1129.0,324000.0,0,5,10,0,0,0.33561336718111556,Low Engagement,Low Engagement
28,2881.0,1210000.0,22,2,2,1,0,0.3741046071902855,High Engagement,Low Engagement
29,641.0,43900000.0,15,1,5,0,0,0.305593101107309,Low Engagement,Low Engagement
22,1508.0,12400.0,3,1,12,0,0,0.27059350301385554,Low Engagement,Low Engagement
1,655.0,14900000.0,19,1,11,1,1,0.587116074894015,High Engagement,High Engagement
15,827.0,222000.0,12,5,7,0,0,0.25077283293444913,Low Engagement,Low Engagement
15,602.0,894000.0,3,2,3,0,0,0.3215604596188944,Low Engagement,Low Engagement
1,1326.0,329000.0,21,2,5,0,0,0.47355806029251163,Low Engagement,Low Engagement
27,453.0,3830000.0,16,4,4,0,0,0.43807181584928967,Low Engagement,Low Engagement
26,1009.0,6130000.0,16,2,5,0,1,0.6700704192913375,Low Engagement,High Engagement
20,872.0,13900000.0,0,2,12,1,1,0.6847007988139808,High Engagement,High Engagement
20,1655.0,10000000.0,13,3,7,1,1,0.640981865383577,High Engagement,High Engagement
24,3711.0,15300000.0,18,6,3,1,1,0.7790577820118054,High Engagement,High Engagement
20,1011.0,3520000.0,11,2,10,1,0,0.4185307219647538,High Engagement,Low Engagement
20,768.0,3920000.0,10,5,7,0,0,0.4840759586504614,Low Engagement,Low Engagement
19,678.0,12600000.0,12,1,5,1,1,0.5990974925037151,High Engagement,High Engagement
23,555.0,13300000.0,14,0,1,0,1,0.6395942702366382,Low Engagement,High Engagement
22,326.0,55300.0,11,3,11,0,0,0.2714029191803713,Low Engagement,Low Engagement
23,600.0,7690000.0,15,1,12,1,1,0.6946411721714744,High Engagement,High Engagement
17,4999.0,142000.0,16,2,9,0,0,0.3038147895160509,Low Engagement,Low Engagement
26,566.0,9770000.0,14,0,11,1,1,0.5892975865769474,High Engagement,High Engagement
20,1141.0,24300000.0,19,6,7,1,1,0.7673432614353412,High Engagement,High Engagement
24,792.0,360000.0,13,6,12,0,0,0.34872254183285684,Low Engagement,Low Engagement
27,517.0,235000.0,8,6,11,1,0,0.22962538249180156,High Engagement,Low Engagement
20,276.0,1230000.0,18,5,8,1,0,0.4533532924516253,High Engagement,Low Engagement
23,328.0,1830000.0,23,5,10,0,1,0.591855265773507,Low Engagement,High Engagement
24,963.0,21800000.0,19,3,5,1,1,0.8165997683832465,High Engagement,High Engagement
24,681.0,6610000.0,20,1,10,0,1,0.7768831877519823,Low Engagement,High Engagement
20,1004.0,70200.0,19,5,11,0,0,0.1745282582669244,Low Engagement,Low Engagement
20,898.0,607000.0,20,6,2,0,0,0.40411157114633584,Low Engagement,Low Engagement
27,367.0,2800000.0,15,6,12,1,0,0.4428965669572141,High Engagement,Low Engagement
23,364.0,13500.0,6,2,1,0,0,0.42821260564097674,Low Engagement,Low Engagement
26,11338.0,33800.0,19,3,11,0,0,0.1662692938152033,Low Engagement,Low Engagement
28,531.0,1750000.0,9,0,4,0,0,0.3810609427789135,Low Engagement,Low Engagement
24,691.0,35100000.0,19,5,9,1,1,0.8314971266362088,High Engagement,High Engagement
27,610.0,3390000.0,1,4,3,0,0,0.46528498583761424,Low Engagement,Low Engagement
28,764.0,15400000.0,18,5,11,1,1,0.5987276440387329,High Engagement,High Engagement
26,2506.0,337000.0,15,6,10,0,0,0.32083640615796905,Low Engagement,Low Engagement
25,522.0,10300000.0,15,5,7,1,1,0.5765065196465716,High Engagement,High Engagement
20,959.0,6750000.0,0,4,10,0,1,0.6150478184393379,Low Engagement,High Engagement
24,1046.0,13200000.0,19,2,12,1,1,0.7690496980206145,High Engagement,High Engagement
20,694.0,3640000.0,20,6,1,1,0,0.4834563371269954,High Engagement,Low Engagement
25,697.0,9370000.0,5,1,11,0,0,0.2403966389184366,Low Engagement,Low Engagement
10,244.0,533000.0,22,1,5,0,1,0.5282149273265877,Low Engagement,High Engagement
25,765.0,9400000.0,4,2,8,1,0,0.3381366378794697,High Engagement,Low Engagement
1,960.0,2950000.0,15,2,8,1,1,0.7508617709573826,High Engagement,High Engagement
28,2468.0,1950000.0,17,4,10,1,0,0.4184002366933487,High Engagement,Low Engagement
1,315.0,1810000.0,11,1,2,1,1,0.7317146606767352,High Engagement,High Engagement
24,265.0,23600000.0,19,2,6,1,1,0.8065066213640296,High Engagement,High Engagement
19,3024.0,738000.0,20,1,9,0,0,0.2655619936496098,Low Engagement,Low Engagement
22,308.0,474000.0,14,1,10,0,0,0.35753165275838833,Low Engagement,Low Engagement
1,1012.0,3200000.0,15,5,11,1,1,0.5559751343728201,High Engagement,High Engagement
19,1034.0,3820000.0,10,5,1,0,0,0.4045260701326837,Low Engagement,Low Engagement
23,1093.0,4710000.0,15,2,1,1,1,0.6972637371339178,High Engagement,High Engagement
27,329.0,9540000.0,13,1,8,1,1,0.7097782582880399,High Engagement,High Engagement
24,670.0,21800000.0,15,2,7,1,1,0.7991562899134811,High Engagement,High Engagement
27,876.0,4640000.0,12,1,6,1,1,0.6087069567772201,High Engagement,High Engagement
23,306.0,2390000.0,12,4,1,0,1,0.5779450899063105,Low Engagement,High Engagement
23,789.0,4710000.0,18,2,9,1,1,0.7161293235038297,High Engagement,High Engagement
24,565.0,42800000.0,12,1,11,1,1,0.5379996391768138,High Engagement,High Engagement
25,3495.0,187000.0,2,1,11,0,0,0.1987878064255972,Low Engagement,Low Engagement
20,778.0,499000.0,16,1,12,0,0,0.350725004672473,Low Engagement,Low Engagement
1,284.0,4090000.0,6,5,11,1,1,0.5712866096411623,High Engagement,High Engagement
22,1462.0,10600.0,18,5,11,0,0,0.13955776085536406,Low Engagement,Low Engagement
22,322.0,4170000.0,17,5,6,1,1,0.5570861370815063,High Engagement,High Engagement
28,548.0,7090000.0,14,1,10,0,0,0.4712993422305427,Low Engagement,Low Engagement
22,3389.0,3590.0,16,1,12,0,0,0.26063038303974506,Low Engagement,Low Engagement
26,750.0,15100000.0,15,3,4,0,1,0.7812887812376061,Low Engagement,High Engagement
28,1696.0,4020000.0,16,2,11,0,0,0.3393098069519407,Low Engagement,Low Engagement
10,302.0,913000.0,16,4,1,1,1,0.553217416119183,High Engagement,High Engagement
26,702.0,3900000.0,13,5,6,0,0,0.49576459313028665,Low Engagement,Low Engagement
22,1594.0,7820000.0,10,4,11,0,0,0.4269764849009447,Low Engagement,Low Engagement
1,1014.0,3200000.0,13,1,7,1,1,0.7366073511184394,High Engagement,High Engagement
23,1795.0,80100.0,10,3,6,1,1,0.5321531678819502,High Engagement,High Engagement
27,1188.0,1470000.0,11,4,10,0,0,0.373313297421776,Low Engagement,Low Engagement
15,3390.0,4930.0,6,2,3,0,0,0.18073638787890295,Low Engagement,Low Engagement
24,1426.0,17500000.0,21,0,9,1,1,0.7217469388304002,High Engagement,High Engagement
24,1513.0,4790000.0,17,3,11,0,0,0.4165848444109814,Low Engagement,Low Engagement
20,1099.0,1880000.0,21,2,7,1,0,0.4304524739449651,High Engagement,Low Engagement
24,739.0,22800000.0,20,5,6,1,1,0.8431173167231136,High Engagement,High Engagement
20,1117.0,19600000.0,19,5,2,1,1,0.7823305301024533,High Engagement,High Engagement
10,1603.0,452000.0,13,0,3,1,0,0.43928420556084175,High Engagement,Low Engagement
1,385.0,665000.0,14,1,3,0,1,0.659596350259499,Low Engagement,High Engagement
25,807.0,14600000.0,22,1,9,0,0,0.2861196659460808,Low Engagement,Low Engagement
1,261.0,4110000.0,14,5,6,1,1,0.7769224079032544,High Engagement,High Engagement
24,19.0,147000000.0,13,5,11,0,0,0.4554395061338989,Low Engagement,Low Engagement
17,46.0,61700000.0,22,4,1,1,1,0.7650879287526093,High Engagement,High Engagement
25,953.0,10200000.0,13,4,11,0,0,0.259097861270221,Low Engagement,Low Engagement
24,46.0,81300000.0,23,1,11,1,0,0.4076857359014377,High Engagement,Low Engagement
20,796.0,4100000.0,22,0,11,0,0,0.3509485027412522,Low Engagement,Low Engagement
26,351.0,1000000.0,0,0,2,0,0,0.42377375726030064,Low Engagement,Low Engagement
26,1629.0,5140000.0,12,3,7,0,1,0.5701283487268047,Low Engagement,High Engagement
23,427.0,13300000.0,19,4,3,0,1,0.6960313023966797,Low Engagement,High Engagement
1,298.0,8270000.0,14,1,4,1,1,0.8232440952371693,High Engagement,High Engagement
25,392.0,14600000.0,7,4,11,0,0,0.25926202371568263,Low Engagement,Low Engagement
27,954.0,3830000.0,14,5,3,0,0,0.4648978765677406,Low Engagement,Low Engagement
10,1463.0,621000.0,22,4,9,0,0,0.43254869484943004,Low Engagement,Low Engagement
28,439.0,3020000.0,14,1,12,1,0,0.4180188197992723,High Engagement,Low Engagement
2,1587.0,441000.0,18,2,11,0,0,0.21902853641067968,Low Engagement,Low Engagement
22,583.0,3600000.0,7,1,12,1,0,0.45202184524469385,High Engagement,Low Engagement
24,382.0,110000000.0,15,5,8,1,1,0.8129890618160792,High Engagement,High Engagement
25,3130.0,1550000.0,20,1,11,0,0,0.2389137614202826,Low Engagement,Low Engagement
15,515.0,1250000.0,15,2,3,0,0,0.32888479610685917,Low Engagement,Low Engagement
22,1533.0,1320000.0,0,5,8,1,0,0.37925449160911123,High Engagement,Low Engagement
20,1437.0,1700000.0,19,3,7,1,0,0.3992537426203718,High Engagement,Low Engagement
25,586.0,14600000.0,22,3,10,0,0,0.2818692088342697,Low Engagement,Low Engagement
20,1128.0,871000.0,15,5,2,1,0,0.42701967517720635,High Engagement,Low Engagement
15,3041.0,102000.0,15,3,10,1,0,0.21172608156046346,High Engagement,Low Engagement
24,646.0,12100000.0,18,6,8,1,1,0.8165447222206148,High Engagement,High Engagement
20,492.0,88700.0,19,5,9,0,0,0.33413966626972536,Low Engagement,Low Engagement
17,6930.0,23600000.0,2,4,4,1,1,0.5925815202441462,High Engagement,High Engagement
29,3908.0,2950000.0,22,3,9,0,0,0.2347678405167575,Low Engagement,Low Engagement
23,606.0,13300000.0,14,4,11,0,1,0.5114301813220767,Low Engagement,High Engagement
23,1120.0,7150000.0,20,4,5,1,1,0.7501298286780511,High Engagement,High Engagement
24,438.0,2450000.0,16,6,10,1,1,0.5168159913838214,High Engagement,High Engagement
27,1123.0,3830000.0,17,4,12,0,0,0.4203203647607535,Low Engagement,Low Engagement
23,315.0,12400000.0,15,4,6,0,1,0.6974935698040735,Low Engagement,High Engagement
20,725.0,650000.0,10,3,10,1,0,0.36490381761211055,High Engagement,Low Engagement
25,329.0,3220000.0,21,4,2,1,0,0.297419478123718,High Engagement,Low Engagement
19,2091.0,11500000.0,13,5,7,1,1,0.6059858283559619,High Engagement,High Engagement
27,252.0,22200000.0,15,1,1,1,1,0.7539704748205743,High Engagement,High Engagement
22,901.0,134000.0,16,5,11,1,0,0.20672999257408062,High Engagement,Low Engagement
20,2915.0,2030000.0,15,0,9,0,0,0.4383946388846879,Low Engagement,Low Engagement
24,970.0,12100000.0,17,6,10,1,1,0.7982449035560955,High Engagement,High Engagement
23,1049.0,5550000.0,19,6,8,1,1,0.7579853518824721,High Engagement,High Engagement
17,798.0,23900000.0,22,4,1,1,1,0.7504826697721791,High Engagement,High Engagement
24,528.0,40100000.0,12,1,7,1,1,0.7978751629485511,High Engagement,High Engagement
23,466.0,4090.0,23,1,12,0,0,0.331487903023926,Low Engagement,Low Engagement
20,1041.0,72100.0,18,1,1,1,0,0.34455931687435354,High Engagement,Low Engagement
