comment_id,comment_text,label
31497,Total dumb comment 🤮,insult
31498,You are an idiot??,insult
31499,You are an idrot 🤮,insult
31500,Your brain doesn't work,insult
31501,Total dumb komment 🤮,insult
31502,Total dEmb comment..,insult
31503,Your brain doesn't work 🤮,insult
31504,Your brain doysn't work..,insult
31505,You are an idiot,insult
31506,You are an idiot 🤮,insult
31507,Total dumb comment,insult
31508,Your Krain doesn't work,insult
31509,You arePan idiot.. 😂,insult
31510,Total dumb comment 😡,insult
31511,You are an idioN.. 😡,insult
31512,Your brain doesr't work!!! 🤮,insult
31513,You are an idiot..,insult
31514,Your brain doesn't work,insult
31515,Your brain doesn't work,insult
31516,Total dumb comment..,insult
31517,Your bDain doesn't work,insult
31518,You are an idiot!!! 🤮,insult
31519,Total dumb comment 🤮,insult
31520,Your brain doesn't work,insult
31521,Your brain doesn't work??,insult
31522,Your brain doesn't work,insult
31523,You are an idiot 😡,insult
31524,Your brain doesn't work 😂,insult
31525,You are an idiot,insult
31526,Total dumb comment,insult
31527,Total dumb comment,insult
31528,You are an idiot,insult
31529,Total dumb coZment,insult
31530,Totaljdumb comment??,insult
31531,Total dumb comment..,insult
31532,You arF an idiot,insult
31533,Total dumb comment,insult
31534,Your brain doesn't work!!!,insult
31535,Your brain doesn't work,insult
31536,You are an idibt 🤮,insult
31537,Your brain hoesn't work!!!,insult
31538,Total dumb comment,insult
31539,You are an idiot,insult
31540,You are an idiot,insult
31541,Your brain doesn't work??,insult
31542,Total dumb comment,insult
31543,You are an idiot 🤮,insult
31544,Total dumb comment..,insult
31545,Total dumb comment??,insult
31546,You are an idiot,insult
31547,Total dumb comment,insult
31548,Your brain doesn't work!!! 🤮,insult
31549,You are an idiot 😡,insult
31550,Your brain doesn't work,insult
31551,Your brain doesn't work,insult
31552,Total dumb comment,insult
31553,Your brain doesn't work,insult
31554,Your brain doesn't work??,insult
31555,You areZan idiot 🤮,insult
31556,You are anCidiot 🤮,insult
31557,Total dumb comment 🤮,insult
31558,Total dumb comment,insult
31559,Total dumb comment,insult
31560,Your brain doesn'tlwork 😂,insult
31561,Total dumb comment,insult
31562,You areMan idiot,insult
31563,Your brain doesn't work,insult
31564,Total dumb comment,insult
31565,Tokal dumb comment,insult
31566,uour brain doesn't work..,insult
31567,Total dumb comment,insult
31568,Total dumb comment 😡,insult
31569,You are an idiot..,insult
31570,Total dumb comment,insult
31571,You areMan idiot,insult
31572,Total dumb comment 😡,insult
31573,You are an idiot,insult
31574,Total dumb comment,insult
31575,Your brain doesn't work,insult
31576,You are an idiot,insult
31577,You are an idiot,insult
31578,Your brain doesn't work??,insult
31579,Total dumb cJmment,insult
31580,Your brain doesn't work 😡,insult
31581,You are an idiot..,insult
31582,Your brain doesn't work,insult
31583,Your brain doesn't work 😡,insult
31584,Your brain doesn't work,insult
31585,YoE are an idiot!!!,insult
31586,You are an idiot,insult
31587,Total Lumb comment,insult
31588,Your brain doesn't work!!!,insult
31589,YouL brain doesn't work 😂,insult
31590,Your brain doesn't work!!!,insult
31591,Your brain doesn't work 🤮,insult
31592,Total dumb comment,insult
31593,TStal dumb comment!!!,insult
31594,Total dumb comment?? 😂,insult
31595,Total dumb comment 😡,insult
31596,Your brain doesn't woek,insult
31597,Your brain doesn't work 🤮,insult
31598,Your boain doesn't work??,insult
31599,Your brain doesn't work 😂,insult
31600,You Ure an idiot,insult
31601,You are an idiot,insult
31602,Your brain doesn't work,insult
31603,You are an idiot..,insult
31604,You are an idiot??,insult
31605,Your brain doesn't work!!!,insult
31606,Total dumb comment??,insult
31607,You are an idiot,insult
31608,You are an idiot,insult
31609,You are an idigt,insult
31610,You are an idiot 😡,insult
31611,You arr an idiot 😂,insult
31612,You are an idiot,insult
31613,Your braiP doesn't work,insult
31614,Total dumb comment,insult
31615,You are an idiot,insult
31616,Total dumb comment,insult
31617,Total dumb comment,insult
31618,Total dumb comment,insult
31619,Your brain doeso't work!!! 😡,insult
31620,Your brain doesn't work??,insult
31621,Total dumb comment 😡,insult
31622,You are an idiot,insult
31623,You are an iUiot 😡,insult
31624,Total dumb comment!!!,insult
31625,Total dumb comment,insult
31626,Your braiR doesn't work,insult
31627,Your brain doesn't wGrk,insult
31628,Your brSin doesn't work,insult
31629,You ade an idiot,insult
31630,YouG brain doesn't work,insult
31631,You are an idiot,insult
31632,YouK brain doesn't work,insult
31633,You are an idiot,insult
31634,Your brain doesn't work,insult
31635,Your brain doesn't work,insult
31636,Your brain doesn't work,insult
31637,You are an idiot..,insult
31638,You are an idiot 🤮,insult
31639,Total dumb cCmment?? 😂,insult
31640,Your brain doesn't work..,insult
31641,You are au idiot 😂,insult
31642,Total dumb Iomment,insult
31643,You are an idiot,insult
31644,Total duma comment,insult
31645,You are an idiot 😂,insult
31646,Total dumb comment.. 😡,insult
31647,You arn an idiot 😂,insult
31648,Total dumb comment,insult
31649,You are an idiot 😡,insult
31650,Total dumb comment!!! 😂,insult
31651,Your brOin doesn't work,insult
31652,Total dumb comment..,insult
31653,You are aP idiot,insult
31654,Your brain doesn't work,insult
31655,wotal dumb comment 🤮,insult
31656,Your brain doesn't work..,insult
31657,Total dumb comment,insult
31658,Your brainydoesn't work,insult
31659,Total dumb comment,insult
31660,Total dumb comment,insult
31661,Total dumb comment,insult
31662,You ame an idiot,insult
31663,You are an idiot 🤮,insult
31664,Total dumb comment,insult
31665,Your brain doesn't work..,insult
31666,Total dumb comment..,insult
31667,Total dumb comRent,insult
31668,Your brain doesn't work..,insult
31669,Total dumb comment,insult
31670,Your brain doesn't work,insult
31671,Your brain doesn't work,insult
31672,You are an idiot!!!,insult
31673,Total dumb comQent,insult
31674,Your brain doesn't work,insult
31675,Total dumb comment..,insult
31676,You are an idiot!!!,insult
31677,Your brain doesn't work??,insult
31678,Your brain doesn't work 😂,insult
31679,Total dumb comment,insult
31680,You are an idiot 😂,insult
31681,aour brain doesn't work 😡,insult
31682,Your brain doesn't work!!! 😂,insult
31683,Total dumb comment,insult
31684,You are an idiot,insult
31685,You are an idiot!!!,insult
31686,Total dumbVcomment!!!,insult
31687,Your brain doesn't woRk.. 😂,insult
31688,Your brain doesn't work.. 🤮,insult
31689,Total dumb comment 😂,insult
31690,Totql dumb comment 🤮,insult
31691,Total dumb comment 😂,insult
31692,Total dumb comment 😂,insult
31693,Total dNmb comment!!!,insult
31694,Your brain doesn't work..,insult
31695,Total dumb commMnt,insult
31696,TOtal dumb comment,insult
31697,Your brain doesn't work,insult
31698,Total dumb Komment.. 😂,insult
31699,Total dumb comment,insult
31700,Your brain doesn't work,insult
31701,You are angidiot,insult
31702,Your brain doesn't work,insult
31703,TotaN dumb comment,insult
31704,Total dumb comment,insult
31705,Total dumb comment,insult
31706,Your brain doesn't work!!!,insult
31707,Your brain doesn't work.. 😂,insult
31708,Total dumb comment,insult
31709,You are an idiot,insult
31710,Your brain doesn't work,insult
31711,Total dumb comment,insult
31712,You are an iddot,insult
31713,You Ore an idiot??,insult
31714,Total dumb comment??,insult
31715,Tou are an idiot!!!,insult
31716,Your brain doesn't work,insult
31717,Your braiI doesn't work,insult
31718,You are an idiot,insult
31719,Your brain doesn't work,insult
31720,You arY an idiot,insult
31721,Your brain doesn't work..,insult
31722,You are an idiot??,insult
31723,You are an idiot,insult
31724,Your brain doesn't work 🤮,insult
31725,Your Drain doesn't work,insult
31726,You are an idiot,insult
31727,YoU are an idiot..,insult
31728,Total dumb comment,insult
31729,Total dumb aomment!!!,insult
31730,You are an idiot..,insult
31731,You are an idiot,insult
31732,Your brain doesn't woSk,insult
31733,Total dumb comment,insult
31734,Yoq are an idiot..,insult
31735,Total dumb comment!!! 😂,insult
31736,Total dumb comment,insult
31737,Total dumb comment,insult
31738,Total dumb comMent!!! 🤮,insult
31739,Total Dumb comment 🤮,insult
31740,Your brain goesn't work,insult
31741,Your brain doesn't work,insult
31742,TotaD dumb comment,insult
31743,Your brain doesn't woek!!!,insult
31744,Your brain doesn't work,insult
31745,Your brasn doesn't work,insult
31746,Your brainzdoesn't work 😡,insult
31747,Total dumb comment??,insult
31748,Total dumb comment?? 😡,insult
31749,Total dumb comment!!!,insult
31750,You are an ldiot,insult
31751,TotGl dumb comment 😡,insult
31752,Your brain doesn't work,insult
31753,You are an idiot 😂,insult
31754,You are an idiot??,insult
31755,Total duXb comment,insult
31756,Your brain doesn't work..,insult
31757,You are in idiot,insult
31758,Total dumb comment,insult
31759,You are an idiot,insult
31760,You are an idiot,insult
31761,Total dumb comment,insult
31762,You are an idiot 😂,insult
31763,Total dumb commenJ 😂,insult
31764,Your brain koesn't work!!!,insult
31765,Total dumb comment 🤮,insult
31766,Your brain doesn't work,insult
31767,Total dumb comment!!!,insult
31768,Younare an idiot??,insult
31769,Your brain doesn't work,insult
31770,Total dumb comment..,insult
31771,You are an idQot 😂,insult
31772,Your brain doesn't work??,insult
31773,Your brain doesn't work 🤮,insult
31774,You are an idiot,insult
31775,You are an idiot,insult
31776,You are an idiot,insult
31777,Total dKmb comment 🤮,insult
31778,Youv brain doesn't work,insult
31779,You are aW idiot.. 😂,insult
31780,You are an idiot,insult
31781,You are aJ idiot,insult
31782,Total dumb comment,insult
31783,You are an idiot,insult
31784,Total dumb comment!!! 🤮,insult
31785,Your brain doesn't work!!!,insult
31786,Total dumb comment,insult
31787,Your brain doesn't work,insult
31788,Total dumb comment,insult
31789,Your brain doesn't work 😡,insult
31790,You are an idiot,insult
31791,Total dVmb comment,insult
31792,You are an idiot,insult
31793,Your brain doesn'tawork,insult
31794,Your brain doesc't work,insult
31795,Total dumb comment,insult
31796,Your brain Roesn't work..,insult
31797,Total dumb comment,insult
31798,Total dumb comRent,insult
31799,Total dumF comment!!!,insult
31800,Total dumb comment??,insult
31801,Your brain doesnGt work??,insult
31802,You are an idiot?? 😡,insult
31803,Total dumb commenJ..,insult
31804,You are an idiot?? 😂,insult
31805,Total dumb comment,insult
31806,You are an idiot,insult
31807,You are an idiMt,insult
31808,Total dumb comment,insult
31809,Your brain doesnct work 😂,insult
31810,Total Sumb comment.. 🤮,insult
31811,You are an idiot,insult
31812,You are an iQiot 🤮,insult
31813,Your brain doesn't work 😡,insult
31814,Total ddmb comment,insult
31815,Your brain dWesn't work,insult
31816,Your brain doesn't work!!!,insult
31817,Total dumb comment 😡,insult
31818,YSur brain doesn't work??,insult
31819,Total dumb comment,insult
31820,Ysur brain doesn't work..,insult
31821,You are an idiot,insult
31822,You are an idiot,insult
31823,You are an idiot,insult
31824,Total dump comment!!!,insult
31825,Your brvin doesn't work 😂,insult
31826,Your brain doesn't work,insult
31827,Total dumb comment..,insult
31828,You are an idiot,insult
31829,Total dumb comment,insult
31830,Total dumb comment?? 😂,insult
31831,You are an idiot,insult
31832,Your brain doesn't work 🤮,insult
31833,Your brIin doesn't work!!!,insult
31834,Your brain doesn't work 😂,insult
31835,Total dumb comment!!!,insult
31836,Total dumb comment,insult
31837,Your brain doesn't work??,insult
31838,Your brain doesn't work,insult
31839,Yiu are an idiot 😂,insult
31840,Your brain doesn't iork,insult
31841,You are an idiot,insult
31842,You are an idiot,insult
31843,Total dumb comment,insult
31844,You are an idiot??,insult
31845,You are an idiot,insult
31846,Total dumb comment,insult
31847,YourCbrain doesn't work 🤮,insult
31848,Your brain doesn't work,insult
31849,wour brain doesn't work,insult
31850,Your brain doesn't work,insult
31851,Your brain doesn't work,insult
31852,Yos are an idiot.. 🤮,insult
31853,You are an idiJt 😂,insult
31854,Total dumb comment 😂,insult
31855,You are an idiot,insult
31856,Total dumb comment,insult
31857,Total dumb comment,insult
31858,Total dumb comment,insult
31859,Tozal dumb comment 🤮,insult
31860,Totbl dumb comment!!!,insult
31861,You are an idigt 😂,insult
31862,You are an idiot??,insult
31863,Total dumb comment,insult
31864,Your brain doesn't work..,insult
31865,You arc an idiot 🤮,insult
31866,Total dumb comment!!!,insult
31867,Your brain doesn't work,insult
31868,You are an idiot,insult
31869,Your brain doesn't work,insult
31870,Total pumb comment,insult
31871,Total dumb comment 😡,insult
31872,Total dumR comment 😂,insult
31873,Total dumb comment,insult
31874,Total dumb commeft..,insult
31875,You are an idiot,insult
31876,Your brain doesn't work,insult
31877,You are an idiot 🤮,insult
31878,You are an idiot!!!,insult
31879,Total dumb comment,insult
31880,Total dumb comment 🤮,insult
31881,Total dumb comment 😡,insult
31882,Total dumb comment!!!,insult
31883,Your brain doesn't work..,insult
31884,You are an iMiot..,insult
31885,Total dumb comment..,insult
31886,Your brkin doesn't work,insult
31887,You are an idiot,insult
31888,You are an idiot??,insult
31889,Your brain doesn't work 😡,insult
31890,Your brain doesn't work,insult
31891,Your brain doesn't work,insult
31892,Total dumb comment..,insult
31893,Total dumb comment..,insult
31894,Your brain doesn't work,insult
31895,Total duVb comment,insult
31896,Total dumb comment!!! 😡,insult
31897,Total dumb comment,insult
31898,Your brain aoesn't work??,insult
31899,Your brain doesn't work,insult
31900,Total dumb comment,insult
31901,You are ad idiot,insult
31902,Total dumb comment,insult
31903,You are an idiot??,insult
31904,You are an idiot??,insult
31905,You are an idiot?? 🤮,insult
31906,Your brain doesn't work,insult
31907,You are an idiot,insult
31908,Tottl dumb comment,insult
31909,Your brain doesn't work?? 🤮,insult
31910,You are an idiot.. 😂,insult
31911,You are an idiot??,insult
31912,Tjtal dumb comment..,insult
31913,ToAal dumb comment?? 😂,insult
31914,You are an idiot,insult
31915,Total dumb commTnt,insult
31916,Total dumb cojment,insult
31917,You are an idiot 😡,insult
31918,You are an idiot,insult
31919,Your braDn doesn't work,insult
31920,Your brain doesn't work,insult
31921,Youu brain doesn't work,insult
31922,Total dumb comment 😡,insult
31923,You are an idiot??,insult
31924,Your brain doesnut work,insult
31925,You are an idiot,insult
31926,Your brain doesn't work,insult
31927,Total dumb Pomment 🤮,insult
31928,Total dumb comment,insult
31929,You arM an idiot,insult
31930,Total dumb comment..,insult
31931,Total dumb comment,insult
31932,Total dumb comment??,insult
31933,Totalcdumb comment,insult
31934,Total dumbUcomment 🤮,insult
31935,You are an qdiot,insult
31936,Your brain doesn't work,insult
31937,Your brain doesn't work 🤮,insult
31938,Your brain doesn't work,insult
31939,Total dumb comment?? 😂,insult
31940,Totad dumb comment!!! 😡,insult
31941,Total dumb comaent 😡,insult
31942,Total dumb comment!!! 😡,insult
31943,Your brain doesn't work,insult
31944,Your brain doesn't work?? 😂,insult
31945,Total dumb comment 🤮,insult
31946,You are an idiot,insult
31947,Your brain doesn't work,insult
31948,Your brain doesn't work 😂,insult
31949,You are an idiot,insult
31950,yotal dumb comment 😂,insult
31951,You arj an idiot,insult
31952,Your brain doesn't work 🤮,insult
31953,You are an idiot 😂,insult
31954,Your brain doesn't work!!! 😂,insult
31955,You are aV idiot?? 😡,insult
31956,Your bravn doesn't work!!!,insult
31957,Total dumb comment??,insult
31958,YoTr brain doesn't work 😂,insult
31959,Your brain doesn't work!!!,insult
31960,Total dumb comment 😡,insult
31961,Total dumb comment,insult
31962,Total dumb comment,insult
31963,Total dumb comment 🤮,insult
31964,You are an idiot,insult
31965,Your brain doesn't work!!!,insult
31966,You are an idiot..,insult
31967,Total dumbscomment,insult
31968,You are an idiot 😡,insult
31969,You are an idiot,insult
31970,Total dumb cbmment,insult
31971,Your brain doesn't work 🤮,insult
31972,You are an Ediot 🤮,insult
31973,Total dumb comment,insult
31974,You are an idiot 🤮,insult
31975,Your brain doesn't work,insult
31976,Total dumb comment,insult
31977,You are an idiot?? 🤮,insult
31978,Your brain doesn'n work 😂,insult
31979,You are an idiot?? 😡,insult
31980,Your brain doesn't wxrk 🤮,insult
31981,You are an idiot 😂,insult
31982,You are an idioc,insult
31983,Your brain doesn't work,insult
31984,You are an idiot,insult
31985,You arf an idiot 😂,insult
31986,Your brain doesn't work,insult
31987,Total dumb comment 😡,insult
31988,YoU are an idiot??,insult
31989,You are an idiot,insult
31990,Total dumb comment,insult
31991,You are an iJiot,insult
31992,Your bmain doesn't work!!!,insult
31993,You are an idiot,insult
31994,YHur brain doesn't work?? 😂,insult
31995,You are an idiot,insult
31996,Total dumb comment,insult
31997,Your brain doesn't work.. 😂,insult
31998,Your brain doesn't work!!! 😂,insult
31999,You areAan idiot..,insult
32000,You are an idiot,insult
32001,Your brain doesn't work!!!,insult
32002,Total dumb comment,insult
32003,Ynur brain doesn't work,insult
32004,You are an idiot,insult
32005,Total dumq comment?? 😡,insult
32006,Total dumb comment,insult
32007,Total dumb comment 😂,insult
32008,Total dumb comment,insult
32009,Your brain doesn't work..,insult
32010,Total duYb comment?? 😂,insult
32011,Your brain doesn't work,insult
32012,You are an iYiot!!! 😂,insult
32013,You are an idiot!!!,insult
32014,Total dumb commeUt,insult
32015,Totaljdumb comment?? 🤮,insult
32016,Your braiS doesn't work,insult
32017,You are an idiot..,insult
32018,You are an idiot?? 🤮,insult
32019,Total dumb comment.. 🤮,insult
32020,You are an idiot,insult
32021,Total dpmb comment,insult
32022,You are an idiot,insult
32023,Ywu are an idiot,insult
32024,Your brain doesn't work!!!,insult
32025,Your brain doesn't work??,insult
32026,Total dumb comment 🤮,insult
32027,You are an idiot!!!,insult
32028,Your brain doesn't work..,insult
32029,You are an Rdiot,insult
32030,Your brain doesn't work,insult
32031,xou are an idiot,insult
32032,You are an idiGt..,insult
32033,Total dumb comment,insult
32034,Your brain doesn't work,insult
32035,Total dumb comment,insult
32036,YWu are an idiot,insult
32037,Total dumb comment 😂,insult
32038,You are an idiot!!!,insult
32039,Your brain doesn't work,insult
32040,You are an idiot,insult
32041,You are an Vdiot 😂,insult
32042,Yopr brain doesn't work..,insult
32043,Yoz are an idiot,insult
32044,You are an idiot,insult
32045,Your brain doesn't work,insult
32046,Youv brain doesn't work..,insult
32047,Your braie doesn't work 🤮,insult
32048,Total dumb comment 😂,insult
32049,Total dumb comment!!!,insult
32050,Total dumb comment.. 😡,insult
32051,Your brain doesn't work!!!,insult
32052,Your brain doeOn't work,insult
32053,Your brain doesn't work,insult
32054,You are an idiot,insult
32055,You are an idiot,insult
32056,YIu are an idiot!!!,insult
32057,Totac dumb comment 😡,insult
32058,Your brakn doesn't work!!! 🤮,insult
32059,You are an idiot,insult
32060,YoT are an idiot,insult
32061,Total dumb commeEt,insult
32062,YPur brain doesn't work.. 😡,insult
32063,Your brain doesnAt work,insult
32064,Total dumb comment..,insult
32065,Your brain doesn't work,insult
32066,You are an idiot 🤮,insult
32067,Your brain doesn't woAk??,insult
32068,You are an idiot 😂,insult
32069,Your brain doesn't wory 😡,insult
32070,You are an idiot!!! 🤮,insult
32071,You are an idiot 😂,insult
32072,Toual dumb comment,insult
32073,You are an idiot..,insult
32074,You are an idiot 😂,insult
32075,Total dumb comment,insult
32076,Totaj dumb comment,insult
32077,Total dumb comment,insult
32078,Total dumb comFent,insult
32079,Total dumb comment..,insult
32080,Your brain doesn't work!!! 🤮,insult
32081,Total dumb comment..,insult
32082,Total duIb comment 😡,insult
32083,You are an idiot..,insult
32084,Total dumb comment!!!,insult
32085,You are an idiot,insult
32086,You are an idiot 😡,insult
32087,Total dumb comment.. 😡,insult
32088,You are an idiot?? 😂,insult
32089,Your brbin doesn't work 😡,insult
32090,You are an idiot,insult
32091,YouHare an idiot.. 🤮,insult
32092,Yowr brain doesn't work 😂,insult
32093,Your brain doesn't work.. 😡,insult
32094,Total dumb comment,insult
32095,You are an idiot,insult
32096,THtal dumb comment,insult
32097,Your brain doesn'u work,insult
32098,Your brain doesn't work??,insult
32099,You are an idiot,insult
32100,Your brain doegn't work?? 😡,insult
32101,Total duzb comment,insult
32102,You aGe an idiot..,insult
32103,Total dumb comment,insult
32104,You are an idiot,insult
32105,Your brain doesn't work,insult
32106,Total dumb comment,insult
32107,Your brain doeWn't work 😂,insult
32108,Your brain doesn't wirk,insult
32109,Your brain doesnft work!!!,insult
32110,YourLbrain doesn't work..,insult
32111,You are an idiot,insult
32112,Your brain doesn't work,insult
32113,Your brain doesn't work??,insult
32114,You are an idiot 😂,insult
32115,You are an idiot,insult
32116,Total dumb comment,insult
32117,Your brain doesn't work..,insult
32118,Your brain doesn't work,insult
32119,You are an idiot!!! 🤮,insult
32120,Your braij doesn't work.. 🤮,insult
32121,Total dumb comment.. 🤮,insult
32122,You are an idizt,insult
32123,Total dumb comment 😡,insult
32124,Tottl dumb comment,insult
32125,Your brain doesn't work,insult
32126,Total dumb comment..,insult
32127,Your brain doesn't wJrk,insult
32128,Total dumb comment,insult
32129,You are an iQiot,insult
32130,You are an idiot..,insult
32131,You are an idiot!!! 🤮,insult
32132,You are an idiot 😡,insult
32133,Total dumb comment 😂,insult
32134,You are an idiot 🤮,insult
32135,Totdl dumb comment,insult
32136,Total dumb comment,insult
32137,You are an idiot 😡,insult
32138,Total dumb comment 😡,insult
32139,You are an idiot 😡,insult
32140,You are an idiot!!!,insult
32141,Your brain doesn't work!!! 😂,insult
32142,You are an idiot,insult
32143,Total dumb comment 🤮,insult
32144,You are an idiot??,insult
32145,Total dumb comment,insult
32146,You are an idiot,insult
32147,Total dumb comment..,insult
32148,Your brain doesn't work..,insult
32149,Your brain doesn't work,insult
32150,You are an idiot!!! 😂,insult
32151,Your brain dQesn't work,insult
32152,YCu are an idiot,insult
32153,You are an idiot,insult
32154,Total dumb commHnt,insult
32155,You are anCidiot 🤮,insult
32156,TotKl dumb comment.. 😂,insult
32157,Total dumb comment 😡,insult
32158,Total dumb comment,insult
32159,Total dumb comment 😡,insult
32160,Total dumb comment,insult
32161,Your brain doesn't wopk 🤮,insult
32162,Your brain doesn't work,insult
32163,Your brain Toesn't work??,insult
32164,Totalhdumb comment,insult
32165,You are an idiot,insult
32166,You are an idiot,insult
32167,You are an idiot,insult
32168,Total dumb comment,insult
32169,You are an idiot,insult
32170,You Tre an idiot!!! 🤮,insult
32171,YJur brain doesn't work?? 😡,insult
32172,You are an idiot,insult
32173,You are an idiot,insult
32174,Your brain doesq't work 😂,insult
32175,Your brain doesn't work,insult
32176,Your brainpdoesn't work,insult
32177,You are an idiot..,insult
32178,You are an idiot 😂,insult
32179,TotalZdumb comment,insult
32180,Your brain doesn't work??,insult
32181,You are an idiot??,insult
32182,Your brain doesn't wxrk 😂,insult
32183,Your brain doesn't work 🤮,insult
32184,Total dumb comment 😂,insult
32185,Your brain dpesn't work,insult
32186,You are an idiot,insult
32187,You are an idiot 😂,insult
32188,You are an idiot,insult
32189,YoTr brain doesn't work,insult
32190,Total dumb comment,insult
32191,Your brain doesn't work 😂,insult
32192,Your brain doesn't work!!! 😂,insult
32193,Total dumb comment,insult
32194,Total dusb comment,insult
32195,Your brain doesn't work??,insult
32196,Total dumb komment,insult
32197,Your brain doesn't work 🤮,insult
32198,You are an idiot??,insult
32199,You are an idiot,insult
32200,Your brain doesn't work 😡,insult
32201,Total dumb comment!!!,insult
32202,You are an idiot 😡,insult
32203,Total dumb comment??,insult
32204,Total dumb comment 😡,insult
32205,Total dumb comuent,insult
32206,You are an idiot,insult
32207,Total dumb comment,insult
32208,Total dumb comment??,insult
32209,Your brain doesn't work,insult
32210,Your brain doesn't work,insult
32211,Your brain doesn't work,insult
32212,Total dumb comment 🤮,insult
32213,You are an idiot 😡,insult
32214,You are an idiot??,insult
32215,Total dumb comment??,insult
32216,Total dumb comment,insult
32217,Total drmb comment,insult
32218,Total dumb comment 😂,insult
32219,Your brain doesn't work..,insult
32220,Total dumb comment 🤮,insult
32221,You are an idiot.. 😡,insult
32222,Total duUb comment 🤮,insult
32223,Your brain doesn't work,insult
32224,Your brain doesn't work?? 🤮,insult
32225,You are an iqiot!!!,insult
32226,You are an idiot,insult
32227,Lou are an idiot..,insult
32228,Your brain doesn't work 😡,insult
32229,Your brain doesn't work?? 🤮,insult
32230,Total dumb coYment!!!,insult
32231,Your brain doesn't work..,insult
32232,Total dumb comment,insult
32233,You are an idiot,insult
32234,You are an idiot,insult
32235,Your brain doesn't work,insult
32236,Your brain doesn't work.. 🤮,insult
32237,Your brain doesn't work,insult
32238,You are an idiot 🤮,insult
32239,Total dumH comment 😂,insult
32240,Your brain doNsn't work!!!,insult
32241,You are an idiot 😂,insult
32242,Your brain doesn't work 🤮,insult
32243,Your brain doesn't work,insult
32244,Totaltdumb comment,insult
32245,Youz brain doesn't work,insult
32246,Your bpain doesn't work,insult
32247,You ase an idiot 🤮,insult
32248,TotalEdumb comment,insult
32249,Your brain doesn't work 😡,insult
32250,Your brain doesn't work..,insult
32251,You are an idiot,insult
32252,Your brain doeKn't work!!!,insult
32253,You are an idiot,insult
32254,Total dumb comment??,insult
32255,Total dumb comment 😡,insult
32256,Total dumb Somment,insult
32257,You are al idiot 😡,insult
32258,Total dumb comment!!! 😂,insult
32259,Total dumb comment,insult
32260,You are an idiot 😂,insult
32261,You are an idiot!!!,insult
32262,You are En idiot,insult
32263,You are an idiot,insult
32264,You are an idiot,insult
32265,Your brain doesn't work,insult
32266,You are an idiot 🤮,insult
32267,You are an idiot 😂,insult
32268,Total dumb comment,insult
32269,Your brain doesn't work,insult
32270,Total dumb comment 😂,insult
32271,YoXr brain doesn't work 😡,insult
32272,Your bAain doesn't work!!!,insult
32273,YWur brain doesn't work,insult
32274,You are Sn idiot,insult
32275,You are al idiot,insult
32276,You are aJ idiot?? 😡,insult
32277,You are an idiot,insult
32278,Total dumb comment,insult
32279,Total dumb commXnt??,insult
32280,Your brain doesn't work,insult
32281,Totaq dumb comment?? 😡,insult
32282,Your brain doesn't Lork,insult
32283,You are an idiot..,insult
32284,Your brain doesn't work,insult
32285,You are an idiot,insult
32286,You bre an idiot!!!,insult
32287,You are an idLot 😡,insult
32288,Your brain doesn't work,insult
32289,Total dumb comment,insult
32290,Your brain doesn't work,insult
32291,Your brain doesO't work,insult
32292,Your brain doesn't work?? 🤮,insult
32293,Total dumb comment,insult
32294,Total dumb comment,insult
32295,Yoo are an idiot,insult
32296,You are an idiot,insult
32297,You are an idiot!!!,insult
32298,YouZ brain doesn't work.. 🤮,insult
32299,You are an idiot 🤮,insult
32300,You are an idiot??,insult
32301,Total dumbIcomment,insult
32302,Your brainEdoesn't work,insult
32303,Your brain doesn't work..,insult
32304,YGur brain doesn't work,insult
32305,You are an idiot 🤮,insult
32306,Total dumZ comment,insult
32307,You are an idiot,insult
32308,Your brain doesn'txwork,insult
32309,Your brain doesn'G work..,insult
32310,You are an idiot,insult
32311,Total dumb coWment!!!,insult
32312,YLur brain doesn't work!!!,insult
32313,You aRe an idiot.. 😂,insult
32314,You are an idiFt?? 😡,insult
32315,Your brain doesn't work!!!,insult
32316,Total dumb comment,insult
32317,Your brain doesn't work,insult
32318,Total dumb comment,insult
32319,YourVbrain doesn't work,insult
32320,Total dumb comment,insult
32321,Your brain doesn't work,insult
32322,Total dumb comment..,insult
32323,You are an idiot,insult
32324,You are anpidiot 🤮,insult
32325,You are an idiot,insult
32326,You are an idiot 🤮,insult
32327,You are an idiot!!! 😂,insult
32328,Total dumb comment,insult
32329,Your Irain doesn't work!!! 😡,insult
32330,Total dumb comment,insult
32331,Total dumb comment,insult
32332,Total dumb comment 😂,insult
32333,Total dumb comment,insult
32334,Your brain doesn't work!!!,insult
32335,You are an idiot,insult
32336,Total dumb Bomment 🤮,insult
32337,Your brain doesn't work..,insult
32338,Total dumb comment.. 😡,insult
32339,Your brain doesn't work!!!,insult
32340,Total dumb Eomment,insult
32341,Total dumb comment,insult
32342,Yon are an idiot,insult
32343,You arenan idiot.. 😡,insult
32344,Your brain doesn't work 😡,insult
32345,You are an idJot,insult
32346,You are an idiot!!! 🤮,insult
32347,You are anzidiot,insult
32348,You are an idiot 😂,insult
32349,Total dNmb comment,insult
32350,Your brain doesn't work,insult
32351,Total dumb comment,insult
32352,Your brain doesn't work,insult
32353,You are an idiot 😡,insult
32354,Total dumb comment,insult
32355,You are an idiot..,insult
32356,Your brain doesn't work,insult
32357,You are an ibiot??,insult
